,0.0000,1.0000
30957,12.9590,77.7465
30958,12.9365,77.6258
30959,12.9365,77.6258
30960,12.9616,77.7476
30961,12.9623,77.7478
30962,12.9626,77.7479
30963,12.9637,77.7483
30964,12.9641,77.7485
30965,12.9649,77.7487
30966,12.9673,77.7494
30967,12.9370,77.6265
30968,12.9675,77.7495
30969,12.9371,77.6266
30970,12.9371,77.6266
30971,12.9684,77.7497
30972,12.9689,77.7498
30973,12.9700,77.7499
30974,12.9705,77.7500
30975,12.9717,77.7502
30976,12.9718,77.7502
30977,12.9729,77.7492
30978,12.9730,77.7485
30979,12.9737,77.7471
30980,12.9348,77.6294
30981,12.9753,77.7461
30982,12.9332,77.6310
30983,12.9323,77.6320
30984,12.9320,77.6322
30985,12.9310,77.6329
30986,12.9310,77.6329
30987,12.9759,77.7420
30988,12.9768,77.7417
30989,12.9303,77.6331
30990,12.9260,77.6334
30991,12.9238,77.6404
30992,12.9242,77.6442
30993,12.9210,77.6643
30994,12.9210,77.6644
30995,12.9758,77.7435
30996,12.9758,77.7435
30997,12.9252,77.6748
30998,12.9263,77.6771
30999,12.9294,77.6835
31000,12.9758,77.7422
31001,12.9757,77.7425
31002,12.9403,77.6956
31003,12.9407,77.6959
31004,12.9761,77.7421
31005,12.9465,77.6985
31006,12.9754,77.7432
31007,12.9759,77.7420
31008,12.9762,77.7421
31009,12.9666,77.7021
31010,12.9653,77.7021
31011,12.9643,77.7020
31012,12.9618,77.7017
31013,12.9603,77.7015
31014,12.9574,77.7016
31015,12.9561,77.7132
31016,12.9560,77.7139
31017,12.9560,77.7142
31018,12.9559,77.7206
31019,12.9560,77.7256
31020,12.9560,77.7260
31021,12.9561,77.7286
31022,12.9590,77.7319
31023,12.9649,77.7333
31024,12.9676,77.7339
31025,12.9682,77.7351
31026,12.9698,77.7353
31027,12.9717,77.7347
31028,12.9748,77.7337
31029,12.9782,77.7339
31030,12.9759,77.7420
31031,12.9757,77.7427
31032,12.9757,77.7446
31033,12.9775,77.7419
31034,12.9759,77.7417
31035,12.9757,77.7449
31036,12.9754,77.7461
31037,12.9783,77.7421
31038,12.9764,77.7402
31039,12.9763,77.7421
31040,12.9763,77.7421
31041,12.9732,77.7475
31042,12.9790,77.7423
31043,12.9761,77.7421
31044,12.9731,77.7480
31045,12.9762,77.7421
31046,12.9266,77.7567
31047,12.9816,77.7435
31048,12.9762,77.7421
31049,12.9817,77.7437
31050,12.9761,77.7421
31051,12.9761,77.7421
31052,12.9288,77.7571
31053,12.9826,77.7440
31054,12.9723,77.7500
31055,12.9826,77.7440
31056,12.9830,77.7440
31057,12.9832,77.7439
31058,12.9710,77.7501
31059,12.9817,77.7437
31060,12.9305,77.7576
31061,12.9830,77.7440
31062,12.9829,77.7440
31063,12.9826,77.7441
31064,12.9821,77.7439
31065,12.9695,77.7500
31066,12.9312,77.7578
31067,12.9823,77.7440
31068,12.9696,77.7500
31069,12.9857,77.7446
31070,12.9860,77.7447
31071,12.9782,77.7347
31072,12.9679,77.7496
31073,12.9722,77.7502
31074,12.9834,77.7439
31075,12.9861,77.7448
31076,12.9862,77.7448
31077,12.9862,77.7448
31078,12.9842,77.7441
31079,12.9754,77.7460
31080,12.9858,77.7446
31081,12.9840,77.7440
31082,12.9860,77.7447
31083,12.9657,77.7490
31084,12.9841,77.7440
31085,12.9860,77.7447
31086,12.9838,77.7439
31087,12.9341,77.7586
31088,12.9860,77.7448
31089,12.9861,77.7448
31090,12.9861,77.7448
31091,12.9655,77.7489
31092,12.9644,77.7486
31093,12.9858,77.7446
31094,12.9737,77.7470
31095,12.9858,77.7446
31096,12.9640,77.7485
31097,12.9699,77.7500
31098,12.9744,77.7505
31099,12.9855,77.7446
31100,12.9858,77.7446
31101,12.9858,77.7446
31102,12.9379,77.7600
31103,12.9771,77.7336
31104,12.9381,77.7601
31105,12.9696,77.7499
31106,12.9859,77.7447
31107,12.9874,77.7407
31108,12.9853,77.7444
31109,12.9874,77.7406
31110,12.9859,77.7447
31111,12.9759,77.7420
31112,12.9731,77.7482
31113,12.9692,77.7356
31114,12.9624,77.7480
31115,12.9731,77.7487
31116,12.9875,77.7390
31117,12.9731,77.7488
31118,12.9827,77.7441
31119,12.9616,77.7477
31120,12.9866,77.7437
31121,12.9605,77.7473
31122,12.9664,77.7492
31123,12.9875,77.7370
31124,12.9869,77.7425
31125,12.9725,77.7498
31126,12.9591,77.7466
31127,12.9875,77.7369
31128,12.9875,77.7368
31129,12.9645,77.7486
31130,12.9854,77.7445
31131,12.9872,77.7412
31132,12.9586,77.7464
31133,12.9701,77.7500
31134,12.9632,77.7482
31135,12.9866,77.7439
31136,12.9693,77.7356
31137,12.9865,77.7444
31138,12.9875,77.7397
31139,12.9865,77.7441
31140,12.9575,77.7458
31141,12.9617,77.7477
31142,12.9418,77.7645
31143,12.9709,77.7501
31144,12.9420,77.7646
31145,12.9567,77.7450
31146,12.9710,77.7501
31147,12.9680,77.7349
31148,12.9702,77.7500
31149,12.9601,77.7471
31150,12.9698,77.7500
31151,12.9818,77.7520
31152,12.9878,77.7341
31153,12.9875,77.7358
31154,12.9569,77.7432
31155,12.9661,77.7336
31156,12.9876,77.7352
31157,12.9569,77.7427
31158,12.9576,77.7458
31159,12.9875,77.7383
31160,12.9573,77.7457
31161,12.9645,77.7486
31162,12.9666,77.7493
31163,12.9569,77.7412
31164,12.9570,77.7454
31165,12.9879,77.7335
31166,12.9876,77.7368
31167,12.9876,77.7367
31168,12.9875,77.7370
31169,12.9876,77.7367
31170,12.9875,77.7370
31171,12.9876,77.7366
31172,12.9570,77.7408
31173,12.9880,77.7324
31174,12.9570,77.7402
31175,12.9704,77.7349
31176,12.9875,77.7367
31177,12.9570,77.7402
31178,12.9928,77.7519
31179,12.9569,77.7397
31180,12.9645,77.7487
31181,12.9570,77.7401
31182,12.9615,77.7328
31183,12.9569,77.7440
31184,12.9925,77.7554
31185,12.9876,77.7361
31186,12.9570,77.7425
31187,12.9876,77.7352
31188,12.9650,77.7488
31189,12.9597,77.7322
31190,12.9877,77.7350
31191,12.9927,77.7535
31192,12.9881,77.7316
31193,12.9878,77.7341
31194,12.9881,77.7315
31195,12.9578,77.7316
31196,12.9838,77.7525
31197,12.9483,77.7747
31198,12.9482,77.7750
31199,12.9567,77.7348
31200,12.9644,77.7486
31201,12.9582,77.7461
31202,12.9885,77.7296
31203,12.9570,77.7400
31204,12.9563,77.7311
31205,12.9562,77.7319
31206,12.9885,77.7293
31207,12.9884,77.7303
31208,12.9570,77.7390
31209,12.9884,77.7301
31210,12.9885,77.7298
31211,12.9570,77.7380
31212,12.9899,77.7251
31213,12.9570,77.7376
31214,12.9900,77.7247
31215,12.9887,77.7286
31216,12.9560,77.7293
31217,13.0002,77.7578
31218,12.9903,77.7237
31219,12.9393,77.7795
31220,12.9890,77.7274
31221,12.9906,77.7228
31222,12.9622,77.7490
31223,12.9569,77.7423
31224,12.9568,77.7357
31225,12.9567,77.7351
31226,12.9910,77.7215
31227,12.9566,77.7348
31228,12.9911,77.7213
31229,12.9559,77.7267
31230,12.9559,77.7259
31231,12.9912,77.7211
31232,12.9915,77.7207
31233,12.9900,77.7273
31234,12.9563,77.7328
31235,12.9629,77.7504
31236,12.9919,77.7201
31237,12.9562,77.7315
31238,12.9899,77.7249
31239,12.9901,77.7245
31240,12.9922,77.7193
31241,12.9902,77.7241
31242,12.9921,77.7196
31243,12.9974,77.7584
31244,12.9975,77.7584
31245,12.9558,77.7233
31246,12.9922,77.7184
31247,12.9558,77.7232
31248,12.9570,77.7402
31249,12.9903,77.7237
31250,12.9558,77.7229
31251,12.9904,77.7233
31252,12.9561,77.7314
31253,12.9922,77.7179
31254,12.9558,77.7152
31255,12.9558,77.7226
31256,12.9618,77.7505
31257,12.9558,77.7221
31258,13.0001,77.7578
31259,12.9907,77.7223
31260,12.9922,77.7174
31261,13.0005,77.7577
31262,12.9608,77.7502
31263,12.9558,77.7213
31264,12.9560,77.7299
31265,12.9560,77.7297
31266,12.9922,77.7166
31267,12.9558,77.7208
31268,12.9570,77.7365
31269,12.9917,77.7204
31270,12.9920,77.7159
31271,12.9564,77.7311
31272,12.9548,77.7211
31273,12.9563,77.7311
31274,12.9559,77.7267
31275,12.9559,77.7250
31276,12.9924,77.7300
31277,12.9821,77.7279
31278,12.9558,77.7233
31279,12.9540,77.7210
31280,12.9808,77.7276
31281,12.9913,77.7151
31282,12.9913,77.7151
31283,12.9913,77.7151
31284,12.9558,77.7161
31285,12.9538,77.7210
31286,12.9558,77.7158
31287,12.9558,77.7217
31288,12.9558,77.7215
31289,12.9587,77.7503
31290,12.9558,77.7215
31291,13.0014,77.7575
31292,13.0013,77.7576
31293,12.9558,77.7213
31294,12.9562,77.7311
31295,12.9558,77.7213
31296,12.9794,77.7274
31297,13.0030,77.7572
31298,12.9528,77.7207
31299,12.9918,77.7215
31300,13.0038,77.7571
31301,12.9939,77.7313
31302,12.9583,77.7488
31303,12.9896,77.7129
31304,13.0040,77.7570
31305,12.9894,77.7126
31306,12.9892,77.7122
31307,12.9558,77.7196
31308,12.9892,77.7122
31309,12.9891,77.7121
31310,12.9582,77.7481
31311,12.9557,77.7197
31312,12.9559,77.7145
31313,12.9560,77.7122
31314,12.9927,77.7217
31315,13.0048,77.7569
31316,12.9949,77.7314
31317,13.0053,77.7569
31318,13.0054,77.7569
31319,12.9882,77.7104
31320,12.9954,77.7314
31321,13.0058,77.7570
31322,12.9910,77.7148
31323,12.9879,77.7100
31324,12.9909,77.7147
31325,12.9557,77.7173
31326,12.9903,77.7140
31327,12.9557,77.7164
31328,12.9901,77.7137
31329,12.9562,77.7101
31330,13.0096,77.7590
31331,12.9581,77.7475
31332,12.9913,77.7176
31333,12.9877,77.7597
31334,12.9558,77.7155
31335,12.9558,77.7231
31336,12.9913,77.7176
31337,12.9957,77.7299
31338,12.9893,77.7122
31339,12.9957,77.7298
31340,12.9957,77.7298
31341,12.9583,77.7469
31342,12.9561,77.7109
31343,12.9545,77.7211
31344,12.9562,77.7100
31345,12.9557,77.7208
31346,12.9955,77.7283
31347,12.9946,77.7205
31348,12.9879,77.7098
31349,12.9910,77.7177
31350,13.0128,77.7608
31351,12.9556,77.7210
31352,12.9556,77.7210
31353,12.9557,77.7210
31354,12.9955,77.7279
31355,12.9769,77.7222
31356,12.9907,77.7177
31357,12.9565,77.7057
31358,12.9869,77.7089
31359,12.9885,77.7072
31360,12.9868,77.7088
31361,12.9557,77.7180
31362,12.9557,77.7178
31363,12.9770,77.7208
31364,12.9895,77.7069
31365,12.9899,77.7180
31366,12.9863,77.7086
31367,13.0127,77.7622
31368,12.9903,77.7066
31369,12.9951,77.7191
31370,12.9857,77.7083
31371,12.9568,77.7022
31372,12.9854,77.7083
31373,12.9914,77.7063
31374,12.9941,77.7269
31375,12.9917,77.7062
31376,12.9569,77.7010
31377,12.9569,77.7009
31378,12.9863,77.7078
31379,12.9885,77.7185
31380,12.9865,77.7078
31381,12.9868,77.7077
31382,12.9871,77.7076
31383,12.9550,77.7173
31384,12.9566,77.6970
31385,12.9928,77.7269
31386,12.9925,77.7059
31387,12.9559,77.7136
31388,12.9920,77.7270
31389,12.9885,77.7071
31390,12.9887,77.7071
31391,12.9890,77.7069
31392,12.9894,77.7068
31393,12.9560,77.7128
31394,12.9560,77.7129
31395,12.9897,77.7067
31396,12.9911,77.7276
31397,12.9904,77.7065
31398,12.9963,77.7163
31399,12.9567,77.6970
31400,12.9567,77.6970
31401,12.9574,77.7406
31402,12.9563,77.6950
31403,12.9920,77.7060
31404,12.9896,77.7273
31405,12.9585,77.7206
31406,12.9892,77.7273
31407,12.9563,77.6948
31408,12.9563,77.6947
31409,12.9925,77.7058
31410,12.9561,77.7109
31411,12.9564,77.6955
31412,12.9563,77.6947
31413,12.9926,77.7058
31414,12.9890,77.7274
31415,12.9563,77.6947
31416,12.9563,77.6947
31417,12.9564,77.6951
31418,13.0156,77.7627
31419,12.9596,77.7408
31420,12.9563,77.7090
31421,12.9563,77.7093
31422,12.9887,77.7289
31423,12.9564,77.7087
31424,12.9564,77.7093
31425,13.0207,77.7621
31426,12.9130,77.7716
31427,12.9562,77.6946
31428,12.9886,77.7292
31429,12.9563,77.6949
31430,12.9597,77.7421
31431,12.9885,77.7302
31432,13.0207,77.7621
31433,12.9590,77.7189
31434,12.9930,77.7051
31435,12.9930,77.7051
31436,12.9930,77.7051
31437,12.9595,77.7186
31438,12.9567,77.7035
31439,12.9598,77.7186
31440,12.9931,77.7055
31441,12.9884,77.7306
31442,12.9587,77.7421
31443,12.9961,77.7174
31444,12.9568,77.7032
31445,12.9562,77.6943
31446,12.9568,77.7022
31447,12.9568,77.7021
31448,12.9931,77.7046
31449,12.9931,77.7045
31450,12.9604,77.7181
31451,12.9569,77.7019
31452,12.9956,77.7181
31453,12.9558,77.6918
31454,12.9558,77.6917
31455,12.9568,77.7018
31456,12.9833,77.7640
31457,12.9950,77.7181
31458,12.9930,77.7049
31459,12.9931,77.7048
31460,12.9932,77.7042
31461,12.9559,77.6924
31462,13.0134,77.7612
31463,12.9825,77.7178
31464,12.9511,77.7176
31465,12.9932,77.7042
31466,12.9558,77.6921
31467,12.9606,77.7169
31468,12.9878,77.7347
31469,12.9877,77.7349
31470,12.9505,77.7177
31471,12.9557,77.6918
31472,12.9877,77.7357
31473,12.9753,77.7126
31474,12.9554,77.6899
31475,12.9557,77.6916
31476,12.9546,77.7007
31477,12.9823,77.7165
31478,12.9556,77.6913
31479,12.9556,77.6912
31480,12.9877,77.7366
31481,12.9538,77.7005
31482,12.9556,77.6908
31483,12.9555,77.6905
31484,12.9876,77.7371
31485,12.9572,77.7421
31486,12.9555,77.6903
31487,12.9528,77.7002
31488,12.9527,77.7002
31489,12.9876,77.7379
31490,12.9817,77.7155
31491,12.9553,77.6896
31492,12.9935,77.7031
31493,12.9935,77.7031
31494,12.9498,77.6996
31495,12.9478,77.6991
31496,12.9483,77.6993
31497,12.9540,77.6893
31498,12.9477,77.6991
31499,12.9653,77.7197
31500,12.9475,77.6990
31501,12.9461,77.6985
31502,12.9460,77.6984
31503,12.9935,77.7032
31504,12.9452,77.6982
31505,12.9935,77.7031
31506,12.9461,77.6986
31507,12.9522,77.6896
31508,12.9516,77.6896
31509,12.9455,77.6984
31510,12.9961,77.7197
31511,12.9961,77.7199
31512,12.9423,77.6970
31513,12.9498,77.6894
31514,12.9937,77.7024
31515,12.9843,77.7680
31516,12.9854,77.7446
31517,12.9938,77.7021
31518,12.9632,77.7134
31519,12.9938,77.7020
31520,12.9938,77.7019
31521,12.9486,77.7180
31522,12.9939,77.7017
31523,12.9840,77.7440
31524,12.9403,77.6959
31525,12.9402,77.6958
31526,12.9400,77.6957
31527,12.9941,77.7013
31528,12.9831,77.7441
31529,12.9941,77.7013
31530,12.9415,77.6967
31531,12.9549,77.6801
31532,12.9408,77.6964
31533,12.9642,77.7239
31534,12.9489,77.6860
31535,12.9944,77.7013
31536,12.9377,77.6939
31537,12.9376,77.6939
31538,12.9488,77.6847
31539,12.9789,77.7424
31540,12.9486,77.6832
31541,12.9639,77.7240
31542,12.9948,77.6984
31543,12.9342,77.6899
31544,12.9342,77.6898
31545,12.9949,77.6980
31546,12.9332,77.6888
31547,12.9331,77.6887
31548,12.9483,77.6804
31549,12.9690,77.7498
31550,12.9691,77.7498
31551,12.9952,77.6965
31552,12.9979,77.7213
31553,12.9953,77.7014
31554,12.9951,77.7015
31555,12.9523,77.7154
31556,13.0213,77.7623
31557,12.9482,77.6793
31558,13.0213,77.7622
31559,12.9949,77.7016
31560,12.9620,77.6816
31561,12.9620,77.6816
31562,12.9620,77.6816
31563,12.9943,77.7014
31564,12.9983,77.7218
31565,12.9621,77.6816
31566,12.9355,77.6972
31567,12.9621,77.6816
31568,12.9954,77.6953
31569,12.9955,77.6952
31570,13.0050,77.7569
31571,12.9346,77.6970
31572,12.9524,77.7154
31573,12.9293,77.6838
31574,13.0045,77.7569
31575,12.9293,77.6837
31576,12.9939,77.7020
31577,13.0045,77.7569
31578,12.9524,77.7154
31579,12.9875,77.7669
31580,12.9781,77.7119
31581,12.9939,77.7022
31582,12.9524,77.7154
31583,12.9284,77.6818
31584,12.9334,77.6967
31585,12.9524,77.7154
31586,12.9871,77.7671
31587,12.9524,77.7154
31588,12.9524,77.7154
31589,12.9641,77.7485
31590,12.9778,77.7147
31591,12.9842,77.7680
31592,12.9317,77.6955
31593,12.9932,77.7047
31594,12.9311,77.6951
31595,12.9262,77.6772
31596,12.9664,77.7492
31597,12.9931,77.7050
31598,12.9486,77.6827
31599,12.9835,77.7684
31600,12.9835,77.7684
31601,12.9297,77.6948
31602,12.9258,77.6764
31603,12.9487,77.6842
31604,12.9930,77.7073
31605,12.9524,77.7154
31606,12.9772,77.7199
31607,12.9964,77.6904
31608,12.9687,77.7498
31609,12.9838,77.7692
31610,12.9526,77.7153
31611,12.9694,77.7499
31612,12.9694,77.7499
31613,12.9267,77.6948
31614,12.9748,77.7465
31615,12.9929,77.7096
31616,12.9258,77.6949
31617,12.9840,77.7721
31618,12.9929,77.7106
31619,12.9491,77.6882
31620,12.9801,77.7219
31621,12.9841,77.7731
31622,12.9841,77.7731
31623,12.9926,77.7117
31624,12.9723,77.7501
31625,12.9756,77.7435
31626,13.0043,77.7204
31627,12.9512,77.6896
31628,13.0046,77.7193
31629,12.9529,77.6894
31630,12.9923,77.7129
31631,12.9922,77.7130
31632,12.9802,77.7263
31633,12.9921,77.7135
31634,12.9912,77.6876
31635,12.9685,77.6825
31636,12.9544,77.6894
31637,12.9213,77.6743
31638,12.9919,77.7147
31639,12.9802,77.7271
31640,12.9688,77.6825
31641,12.9689,77.6825
31642,12.9689,77.6825
31643,12.9551,77.6895
31644,12.9810,77.7275
31645,12.9690,77.6825
31646,12.9849,77.7761
31647,12.9691,77.6825
31648,12.9691,77.6825
31649,12.9812,77.7276
31650,12.9620,77.7261
31651,12.9709,77.7132
31652,12.9617,77.7261
31653,12.9550,77.6867
31654,12.9814,77.7276
31655,12.9550,77.6862
31656,12.9617,77.7250
31657,12.9617,77.7249
31658,12.9816,77.7277
31659,12.9855,77.7776
31660,12.9226,77.6723
31661,12.9818,77.7277
31662,12.9705,77.7125
31663,12.9705,77.7125
31664,12.9219,77.6719
31665,12.9860,77.7783
31666,12.9861,77.7783
31667,12.9629,77.7246
31668,12.9937,77.7169
31669,12.9980,77.6826
31670,13.0063,77.7160
31671,12.9562,77.6766
31672,12.9693,77.6827
31673,12.9693,77.6826
31674,12.9566,77.6756
31675,12.9185,77.6702
31676,12.9864,77.7793
31677,12.9570,77.6747
31678,12.9571,77.6746
31679,12.9841,77.7288
31680,12.9931,77.7169
31681,12.9573,77.6741
31682,12.9863,77.7449
31683,12.9931,77.7169
31684,12.9853,77.7444
31685,12.9637,77.7241
31686,12.9639,77.7240
31687,12.9667,77.7179
31688,12.9926,77.7164
31689,12.9926,77.7164
31690,12.9576,77.6733
31691,12.9863,77.7801
31692,12.9577,77.6727
31693,12.9863,77.7801
31694,13.0087,77.7178
31695,12.9863,77.7801
31696,12.9641,77.7212
31697,13.0094,77.7178
31698,12.9922,77.7174
31699,13.0097,77.7178
31700,12.9644,77.7205
31701,12.9922,77.7179
31702,12.9815,77.7435
31703,12.9579,77.6714
31704,12.9863,77.7805
31705,12.9863,77.7805
31706,12.9579,77.6711
31707,12.9874,77.7317
31708,12.9875,77.7317
31709,12.9922,77.7186
31710,12.9649,77.7202
31711,12.9620,77.7168
31712,12.9922,77.7187
31713,12.9619,77.7167
31714,12.9863,77.7806
31715,12.9581,77.6700
31716,12.9876,77.7317
31717,12.9201,77.6863
31718,12.9876,77.7317
31719,12.9617,77.7167
31720,12.9616,77.7167
31721,12.9920,77.7199
31722,12.9201,77.6859
31723,12.9581,77.6690
31724,12.9614,77.7166
31725,12.9613,77.7166
31726,12.9914,77.7210
31727,12.9613,77.7166
31728,12.9613,77.7166
31729,12.9613,77.7166
31730,12.9909,77.7219
31731,12.9613,77.7166
31732,12.9908,77.7222
31733,12.9771,77.7418
31734,13.0001,77.6810
31735,13.0002,77.6810
31736,12.9613,77.7166
31737,12.9907,77.7225
31738,12.9184,77.6727
31739,12.9907,77.7225
31740,12.9612,77.7166
31741,12.9907,77.7225
31742,12.9904,77.7233
31743,12.9903,77.7236
31744,13.0141,77.7171
31745,13.0144,77.7170
31746,12.9581,77.6677
31747,12.9892,77.7263
31748,12.9892,77.7266
31749,12.9891,77.7268
31750,12.9891,77.7270
31751,13.0155,77.7169
31752,12.9583,77.6663
31753,12.9583,77.6662
31754,12.9889,77.7279
31755,12.9880,77.7317
31756,12.9880,77.7317
31757,12.9550,77.7148
31758,12.9551,77.7148
31759,12.9803,77.7895
31760,12.9587,77.6642
31761,13.0162,77.7167
31762,12.9229,77.6858
31763,12.9552,77.7148
31764,12.9885,77.7296
31765,12.9552,77.7148
31766,12.9589,77.6635
31767,12.9885,77.7299
31768,12.9553,77.7148
31769,12.9250,77.6859
31770,12.9553,77.7148
31771,12.9879,77.7336
31772,12.9143,77.6764
31773,12.9653,77.7191
31774,12.9143,77.6765
31775,12.9254,77.6859
31776,12.9254,77.6859
31777,12.9553,77.7148
31778,12.9553,77.7148
31779,13.0594,77.7706
31780,12.9793,77.7934
31781,12.9590,77.6592
31782,12.9605,77.7176
31783,12.9590,77.6587
31784,12.9263,77.6858
31785,12.9266,77.6858
31786,12.9876,77.7369
31787,12.9591,77.6579
31788,12.9592,77.6575
31789,12.9603,77.7200
31790,12.9592,77.6574
31791,12.9877,77.7355
31792,12.9294,77.6847
31793,12.9876,77.7362
31794,12.9655,77.7186
31795,13.0002,77.6784
31796,13.0002,77.6782
31797,13.0002,77.6781
31798,12.9592,77.6569
31799,12.9592,77.6568
31800,12.9592,77.6567
31801,12.9592,77.6567
31802,12.9592,77.6567
31803,13.0003,77.6779
31804,12.9592,77.6566
31805,12.9628,77.7172
31806,12.9627,77.7171
31807,12.9867,77.7440
31808,12.9867,77.7441
31809,12.9129,77.6800
31810,12.9876,77.7397
31811,12.9593,77.6556
31812,12.9875,77.7404
31813,13.0175,77.7190
31814,12.9574,77.7219
31815,12.9875,77.7407
31816,12.9621,77.7168
31817,13.0001,77.6768
31818,13.0183,77.7190
31819,12.9872,77.7416
31820,12.9787,77.8035
31821,12.9568,77.7219
31822,12.9313,77.6847
31823,12.9314,77.6847
31824,13.0001,77.6768
31825,12.9314,77.6847
31826,12.9560,77.7219
31827,12.9868,77.7431
31828,12.9315,77.6847
31829,13.0697,77.7831
31830,12.9560,77.7219
31831,12.9998,77.6761
31832,13.0698,77.7831
31833,13.0698,77.7831
31834,12.9996,77.6756
31835,13.0194,77.7201
31836,12.9993,77.6749
31837,12.9993,77.6748
31838,12.9864,77.7448
31839,12.9615,77.7167
31840,12.9558,77.7162
31841,12.9857,77.7446
31842,12.9594,77.6536
31843,12.9559,77.7256
31844,12.9797,77.7427
31845,12.9770,77.6743
31846,12.9594,77.6533
31847,12.9844,77.7441
31848,12.9594,77.6532
31849,13.0201,77.7227
31850,12.9610,77.7166
31851,12.9594,77.6527
31852,13.0199,77.7234
31853,12.9595,77.6524
31854,12.9770,77.7418
31855,13.0195,77.7240
31856,12.9828,77.7440
31857,13.0192,77.7243
31858,12.9778,77.6753
31859,12.9596,77.6512
31860,12.9827,77.7440
31861,12.9596,77.6512
31862,12.9597,77.6509
31863,12.9118,77.6811
31864,12.9302,77.6852
31865,12.9803,77.7429
31866,12.9798,77.7427
31867,12.9559,77.7261
31868,12.9559,77.7262
31869,12.9796,77.7426
31870,12.9596,77.6503
31871,12.9099,77.6809
31872,12.9596,77.6502
31873,12.9298,77.6850
31874,12.9297,77.6849
31875,12.9297,77.6848
31876,13.0164,77.7291
31877,12.9605,77.7176
31878,12.9559,77.7269
31879,13.0164,77.7291
31880,12.9559,77.7269
31881,12.9784,77.7421
31882,12.9594,77.6498
31883,12.9593,77.6498
31884,13.0163,77.7296
31885,12.9559,77.7270
31886,12.9775,77.7419
31887,12.9559,77.7270
31888,12.9792,77.7948
31889,13.0161,77.7299
31890,12.9560,77.7264
31891,12.9769,77.7417
31892,12.9560,77.7265
31893,13.0152,77.7309
31894,12.9559,77.7270
31895,12.9580,77.6493
31896,13.0148,77.7313
31897,13.0147,77.7313
31898,13.0144,77.7316
31899,13.0141,77.7320
31900,12.9082,77.6804
31901,12.9280,77.6813
31902,13.0141,77.7320
31903,13.0141,77.7321
31904,12.9563,77.6487
31905,12.9821,77.7867
31906,12.9821,77.7866
31907,12.9274,77.6799
31908,12.9553,77.6486
31909,12.9104,77.6809
31910,12.9984,77.6730
31911,12.9984,77.6729
31912,12.9983,77.6728
31913,12.9560,77.7282
31914,12.9115,77.6810
31915,12.9560,77.7280
31916,12.9265,77.6781
31917,13.0141,77.7323
31918,12.9560,77.7280
31919,12.9263,77.6776
31920,12.9560,77.7276
31921,12.9560,77.7276
31922,12.9978,77.6717
31923,12.9978,77.6716
31924,12.9548,77.6486
31925,12.9861,77.7812
31926,12.9259,77.6769
31927,13.0125,77.7364
31928,13.0124,77.7365
31929,12.9560,77.7288
31930,12.9257,77.6760
31931,12.9561,77.7284
31932,12.9560,77.7288
31933,12.9561,77.7284
31934,13.0120,77.7380
31935,12.9101,77.6788
31936,13.0117,77.7385
31937,12.9561,77.7295
31938,12.9559,77.7246
31939,12.9101,77.6782
31940,12.9251,77.6749
31941,13.0112,77.7396
31942,12.9102,77.6776
31943,12.9561,77.7287
31944,12.9561,77.7294
31945,12.9240,77.6726
31946,12.9235,77.6714
31947,12.9572,77.6490
31948,12.9089,77.6764
31949,12.9560,77.7294
31950,12.9559,77.7253
31951,12.9863,77.7797
31952,12.9224,77.6690
31953,12.9863,77.7797
31954,12.9559,77.7256
31955,12.9064,77.6758
31956,12.9863,77.7792
31957,13.0089,77.7371
31958,12.9034,77.6759
31959,12.9853,77.6732
31960,12.9561,77.7306
31961,12.9597,77.6496
31962,13.0061,77.7350
31963,12.9561,77.7305
31964,12.9562,77.7306
31965,12.9598,77.6491
31966,13.0059,77.7348
31967,12.9598,77.6490
31968,12.9598,77.6488
31969,12.9017,77.6757
31970,12.9598,77.6487
31971,12.9210,77.6656
31972,12.9970,77.6697
31973,12.9967,77.6691
31974,12.9967,77.6691
31975,12.9966,77.6690
31976,12.9599,77.6478
31977,12.9005,77.6755
31978,12.9962,77.6681
31979,12.9562,77.7302
31980,12.9961,77.6680
31981,12.9960,77.6678
31982,12.9960,77.6678
31983,12.9232,77.6653
31984,12.9233,77.6653
31985,12.9559,77.7273
31986,12.9566,77.7343
31987,12.9559,77.7274
31988,12.8991,77.6754
31989,12.8990,77.6754
31990,12.9570,77.7368
31991,12.9603,77.6436
31992,12.8969,77.6752
31993,12.9570,77.7364
31994,12.9570,77.7365
31995,12.9838,77.7693
31996,12.9590,77.7465
31997,12.8939,77.6742
31998,12.9570,77.7417
31999,12.9570,77.7424
32000,12.9835,77.7684
32001,12.9561,77.7304
32002,13.0056,77.7329
32003,12.9834,77.7678
32004,12.9569,77.7438
32005,12.9642,77.6398
32006,12.9642,77.6397
32007,12.9946,77.6662
32008,12.9587,77.7463
32009,12.9652,77.6384
32010,12.9909,77.6800
32011,12.8898,77.6732
32012,12.9595,77.7467
32013,12.9564,77.7326
32014,12.9611,77.7475
32015,12.9675,77.6367
32016,12.9569,77.7356
32017,12.9676,77.7495
32018,12.9687,77.6361
32019,12.9570,77.7373
32020,12.9827,77.7607
32021,12.9570,77.7386
32022,12.9948,77.6651
32023,12.8898,77.6732
32024,12.8898,77.6732
32025,12.8898,77.6732
32026,12.9570,77.7402
32027,12.9712,77.6360
32028,12.8896,77.6732
32029,12.9570,77.7420
32030,12.9268,77.6697
32031,12.9569,77.7427
32032,12.9569,77.7431
